| n | Iterative C | Recursive C | Dynamic Programming  C | Iterative P | Recursive P | Dynamic Programming  P |
| 1496 | 0.00239  |    -     | 0.00220  |0.04747  |    -     |    -     |
| 1497 | 0.00234  |    -     | 0.00221  |0.04747  |    -     |    -     |
| 1498 | 0.00235  |    -     | 0.00219  |0.04743  |    -     |    -     |
| 1499 | 0.00238  |    -     | 0.00221  |0.04746  |    -     |    -     |
| 1500 | 0.00233  |    -     | 0.00221  |0.04747  |    -     |    -     |
| 1501 | 0.00232  |    -     | 0.00220  |0.04618  |    -     |    -     |
| 1502 | 0.00235  |    -     | 0.00227  |0.04139  |    -     |    -     |
| 1503 | 0.00233  |    -     | 0.00218  |0.04747  |    -     |    -     |
| 1504 | 0.00234  |    -     | 0.00217  |0.04746  |    -     |    -     |
| 1505 | 0.00235  |    -     | 0.00222  |0.04744  |    -     |    -     |
| 1506 | 0.00234  |    -     | 0.00219  |0.04609  |    -     |    -     |
| 1507 | 0.00233  |    -     | 0.00220  |0.04744  |    -     |    -     |
| 1508 | 0.00233  |    -     | 0.00219  |0.04380  |    -     |    -     |
| 1509 | 0.00224  |    -     | 0.00214  |0.04529  |    -     |    -     |
| 1510 | 0.00245  |    -     | 0.00223  |0.03994  |    -     |    -     |
| 1511 | 0.00229  |    -     | 0.00213  |0.04742  |    -     |    -     |
| 1512 | 0.00234  |    -     | 0.00227  |0.04757  |    -     |    -     |
| 1513 | 0.00237  |    -     | 0.00225  |0.04737  |    -     |    -     |
| 1514 | 0.00208  |    -     | 0.00227  |0.04734  |    -     |    -     |
| 1515 | 0.00233  |    -     | 0.00220  |0.04737  |    -     |    -     |
| 1516 | 0.00237  |    -     | 0.00224  |0.04747  |    -     |    -     |
| 1517 | 0.00236  |    -     | 0.00220  |0.04743  |    -     |    -     |
| 1518 | 0.00235  |    -     | 0.00223  |0.04439  |    -     |    -     |
| 1519 | 0.00239  |    -     | 0.00209  |0.04746  |    -     |    -     |
| 1520 | 0.00234  |    -     | 0.00218  |0.04751  |    -     |    -     |
| 1521 | 0.00238  |    -     | 0.00228  |0.03949  |    -     |    -     |
| 1522 | 0.00230  |    -     | 0.00217  |0.04744  |    -     |    -     |
| 1523 | 0.00247  |    -     | 0.00224  |0.04748  |    -     |    -     |
| 1524 | 0.00235  |    -     | 0.00222  |0.04740  |    -     |    -     |
| 1525 | 0.00235  |    -     | 0.00221  |0.04739  |    -     |    -     |
| 1526 | 0.00237  |    -     | 0.00223  |0.04747  |    -     |    -     |
| 1527 | 0.00234  |    -     | 0.00221  |0.04749  |    -     |    -     |
| 1528 | 0.00244  |    -     | 0.00226  |0.04403  |    -     |    -     |
| 1529 | 0.00233  |    -     | 0.00218  |0.04747  |    -     |    -     |
| 1530 | 0.00233  |    -     | 0.00220  |0.04747  |    -     |    -     |
| 1531 | 0.00229  |    -     | 0.00214  |0.03973  |    -     |    -     |
| 1532 | 0.00239  |    -     | 0.00224  |0.04740  |    -     |    -     |
| 1533 | 0.00249  |    -     | 0.00230  |0.03965  |    -     |    -     |
| 1534 | 0.00238  |    -     | 0.00222  |0.04743  |    -     |    -     |
| 1535 | 0.00233  |    -     | 0.00219  |0.04745  |    -     |    -     |
| 1536 | 0.00235  |    -     | 0.00221  |0.04739  |    -     |    -     |
| 1537 | 0.00237  |    -     | 0.00211  |0.04117  |    -     |    -     |
| 1538 | 0.00235  |    -     | 0.00224  |0.04745  |    -     |    -     |
| 1539 | 0.00246  |    -     | 0.00221  |0.04747  |    -     |    -     |
| 1540 | 0.00235  |    -     | 0.00229  |0.04739  |    -     |    -     |
| 1541 | 0.00248  |    -     | 0.00222  |0.04743  |    -     |    -     |
| 1542 | 0.00234  |    -     | 0.00215  |0.04730  |    -     |    -     |
| 1543 | 0.00227  |    -     | 0.00218  |0.04713  |    -     |    -     |
| 1544 | 0.00234  |    -     | 0.00221  |0.04299  |    -     |    -     |
| 1545 | 0.00233  |    -     | 0.00222  |0.04728  |    -     |    -     |
| 1546 | 0.00238  |    -     | 0.00220  |0.04741  |    -     |    -     |
| 1547 | 0.00235  |    -     | 0.00219  |0.04744  |    -     |    -     |
| 1548 | 0.00236  |    -     | 0.00222  |0.04748  |    -     |    -     |
| 1549 | 0.00235  |    -     | 0.00226  |0.04739  |    -     |    -     |
| 1550 | 0.00244  |    -     | 0.00228  |0.04741  |    -     |    -     |
| 1551 | 0.00225  |    -     | 0.00222  |0.04149  |    -     |    -     |
| 1552 | 0.00236  |    -     | 0.00220  |0.04743  |    -     |    -     |
| 1553 | 0.00235  |    -     | 0.00223  |0.04596  |    -     |    -     |
| 1554 | 0.00239  |    -     | 0.00221  |0.04387  |    -     |    -     |
| 1555 | 0.00232  |    -     | 0.00220  |0.04746  |    -     |    -     |
| 1556 | 0.00232  |    -     | 0.00221  |0.04748  |    -     |    -     |
| 1557 | 0.00237  |    -     | 0.00222  |0.03971  |    -     |    -     |
| 1558 | 0.00231  |    -     | 0.00219  |0.04751  |    -     |    -     |
| 1559 | 0.00237  |    -     | 0.00222  |0.04743  |    -     |    -     |
| 1560 | 0.00242  |    -     | 0.00227  |0.04744  |    -     |    -     |
| 1561 | 0.00235  |    -     | 0.00225  |0.04659  |    -     |    -     |
| 1562 | 0.00247  |    -     | 0.00223  |0.04747  |    -     |    -     |
| 1563 | 0.00233  |    -     | 0.00220  |0.04746  |    -     |    -     |
| 1564 | 0.00234  |    -     | 0.00220  |0.04460  |    -     |    -     |
| 1565 | 0.00235  |    -     | 0.00224  |0.04747  |    -     |    -     |
| 1566 | 0.00224  |    -     | 0.00227  |0.04747  |    -     |    -     |
| 1567 | 0.00242  |    -     | 0.00224  |0.03961  |    -     |    -     |
| 1568 | 0.00237  |    -     | 0.00221  |0.04628  |    -     |    -     |
| 1569 | 0.00234  |    -     | 0.00223  |0.04750  |    -     |    -     |
| 1570 | 0.00238  |    -     | 0.00224  |0.04742  |    -     |    -     |
| 1571 | 0.00227  |    -     | 0.00214  |0.03808  |    -     |    -     |
| 1572 | 0.00247  |    -     | 0.00221  |0.04748  |    -     |    -     |
| 1573 | 0.00236  |    -     | 0.00220  |0.04274  |    -     |    -     |
| 1574 | 0.00221  |    -     | 0.00208  |0.04737  |    -     |    -     |
| 1575 | 0.00236  |    -     | 0.00221  |0.04749  |    -     |    -     |
| 1576 | 0.00236  |    -     | 0.00217  |0.04739  |    -     |    -     |
| 1577 | 0.00236  |    -     | 0.00217  |0.04301  |    -     |    -     |
| 1578 | 0.00234  |    -     | 0.00217  |0.04749  |    -     |    -     |
| 1579 | 0.00240  |    -     | 0.00220  |0.04740  |    -     |    -     |
| 1580 | 0.00240  |    -     | 0.00225  |0.04743  |    -     |    -     |
| 1581 | 0.00240  |    -     | 0.00222  |0.04742  |    -     |    -     |
| 1582 | 0.00241  |    -     | 0.00225  |0.04746  |    -     |    -     |
| 1583 | 0.00243  |    -     | 0.00222  |0.04089  |    -     |    -     |
| 1584 | 0.00230  |    -     | 0.00218  |0.04747  |    -     |    -     |
| 1585 | 0.00234  |    -     | 0.00223  |0.04749  |    -     |    -     |
| 1586 | 0.00239  |    -     | 0.00229  |0.04746  |    -     |    -     |
| 1587 | 0.00234  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 1588 | 0.00235  |    -     | 0.00221  |0.04741  |    -     |    -     |
| 1589 | 0.00235  |    -     | 0.00222  |0.04358  |    -     |    -     |
| 1590 | 0.00235  |    -     | 0.00211  |0.04747  |    -     |    -     |
| 1591 | 0.00243  |    -     | 0.00216  |0.04770  |    -     |    -     |
| 1592 | 0.00254  |    -     | 0.00227  |0.04120  |    -     |    -     |
| 1593 | 0.00242  |    -     | 0.00219  |0.04572  |    -     |    -     |
| 1594 | 0.00243  |    -     | 0.00221  |0.04748  |    -     |    -     |
| 1595 | 0.00241  |    -     | 0.00229  |0.04742  |    -     |    -     |
| 1596 | 0.00237  |    -     | 0.00220  |0.04750  |    -     |    -     |
| 1597 | 0.00238  |    -     | 0.00218  |0.04749  |    -     |    -     |
| 1598 | 0.00241  |    -     | 0.00225  |0.04081  |    -     |    -     |
| 1599 | 0.00235  |    -     | 0.00221  |0.04747  |    -     |    -     |
| 1600 | 0.00239  |    -     | 0.00220  |0.04744  |    -     |    -     |
| 1601 | 0.00236  |    -     | 0.00214  |0.04637  |    -     |    -     |
| 1602 | 0.00220  |    -     | 0.00207  |0.04728  |    -     |    -     |
| 1603 | 0.00246  |    -     | 0.00228  |0.04341  |    -     |    -     |
| 1604 | 0.00231  |    -     | 0.00223  |0.04744  |    -     |    -     |
| 1605 | 0.00234  |    -     | 0.00221  |0.04747  |    -     |    -     |
| 1606 | 0.00238  |    -     | 0.00227  |0.04747  |    -     |    -     |
| 1607 | 0.00238  |    -     | 0.00224  |0.04749  |    -     |    -     |
| 1608 | 0.00235  |    -     | 0.00230  |0.04342  |    -     |    -     |
| 1609 | 0.00233  |    -     | 0.00216  |0.04751  |    -     |    -     |
| 1610 | 0.00243  |    -     | 0.00220  |0.03955  |    -     |    -     |
| 1611 | 0.00244  |    -     | 0.00217  |0.04751  |    -     |    -     |
| 1612 | 0.00236  |    -     | 0.00228  |0.04748  |    -     |    -     |
| 1613 | 0.00236  |    -     | 0.00223  |0.04464  |    -     |    -     |
| 1614 | 0.00239  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 1615 | 0.00235  |    -     | 0.00222  |0.04748  |    -     |    -     |
| 1616 | 0.00237  |    -     | 0.00223  |0.04742  |    -     |    -     |
| 1617 | 0.00243  |    -     | 0.00222  |0.04752  |    -     |    -     |
| 1618 | 0.00239  |    -     | 0.00226  |0.04748  |    -     |    -     |
| 1619 | 0.00234  |    -     | 0.00219  |0.04743  |    -     |    -     |
| 1620 | 0.00234  |    -     | 0.00224  |0.04567  |    -     |    -     |
| 1621 | 0.00237  |    -     | 0.00209  |0.04730  |    -     |    -     |
| 1622 | 0.00252  |    -     | 0.00222  |0.04748  |    -     |    -     |
| 1623 | 0.00236  |    -     | 0.00218  |0.04026  |    -     |    -     |
| 1624 | 0.00236  |    -     | 0.00224  |0.04493  |    -     |    -     |
| 1625 | 0.00238  |    -     | 0.00224  |0.04744  |    -     |    -     |
| 1626 | 0.00226  |    -     | 0.00232  |0.04749  |    -     |    -     |
| 1627 | 0.00240  |    -     | 0.00227  |0.04747  |    -     |    -     |
| 1628 | 0.00240  |    -     | 0.00222  |0.04418  |    -     |    -     |
| 1629 | 0.00232  |    -     | 0.00216  |0.04734  |    -     |    -     |
| 1630 | 0.00235  |    -     | 0.00233  |0.04768  |    -     |    -     |
| 1631 | 0.00239  |    -     | 0.00223  |0.04150  |    -     |    -     |
| 1632 | 0.00233  |    -     | 0.00220  |0.04746  |    -     |    -     |
| 1633 | 0.00229  |    -     | 0.00219  |0.04745  |    -     |    -     |
| 1634 | 0.00241  |    -     | 0.00222  |0.04741  |    -     |    -     |
| 1635 | 0.00241  |    -     | 0.00217  |0.04738  |    -     |    -     |
| 1636 | 0.00234  |    -     | 0.00222  |0.04748  |    -     |    -     |
| 1637 | 0.00233  |    -     | 0.00218  |0.04737  |    -     |    -     |
| 1638 | 0.00238  |    -     | 0.00220  |0.04740  |    -     |    -     |
| 1639 | 0.00235  |    -     | 0.00213  |0.04745  |    -     |    -     |
| 1640 | 0.00242  |    -     | 0.00213  |0.04600  |    -     |    -     |
| 1641 | 0.00226  |    -     | 0.00206  |0.04729  |    -     |    -     |
| 1642 | 0.00249  |    -     | 0.00221  |0.04747  |    -     |    -     |
| 1643 | 0.00235  |    -     | 0.00219  |0.04742  |    -     |    -     |
| 1644 | 0.00235  |    -     | 0.00221  |0.04043  |    -     |    -     |
| 1645 | 0.00225  |    -     | 0.00220  |0.04746  |    -     |    -     |
| 1646 | 0.00240  |    -     | 0.00219  |0.04315  |    -     |    -     |
| 1647 | 0.00235  |    -     | 0.00220  |0.04747  |    -     |    -     |
| 1648 | 0.00231  |    -     | 0.00223  |0.04417  |    -     |    -     |
| 1649 | 0.00234  |    -     | 0.00225  |0.04747  |    -     |    -     |
| 1650 | 0.00247  |    -     | 0.00222  |0.04745  |    -     |    -     |
| 1651 | 0.00226  |    -     | 0.00226  |0.04738  |    -     |    -     |
| 1652 | 0.00237  |    -     | 0.00222  |0.04738  |    -     |    -     |
| 1653 | 0.00239  |    -     | 0.00223  |0.04153  |    -     |    -     |
| 1654 | 0.00236  |    -     | 0.00221  |0.04739  |    -     |    -     |
| 1655 | 0.00230  |    -     | 0.00225  |0.04744  |    -     |    -     |
| 1656 | 0.00233  |    -     | 0.00219  |0.03963  |    -     |    -     |
| 1657 | 0.00243  |    -     | 0.00219  |0.04500  |    -     |    -     |
| 1658 | 0.00234  |    -     | 0.00220  |0.04744  |    -     |    -     |
| 1659 | 0.00230  |    -     | 0.00221  |0.04062  |    -     |    -     |
| 1660 | 0.00234  |    -     | 0.00219  |0.04327  |    -     |    -     |
| 1661 | 0.00235  |    -     | 0.00216  |0.04743  |    -     |    -     |
| 1662 | 0.00234  |    -     | 0.00221  |0.04748  |    -     |    -     |
| 1663 | 0.00234  |    -     | 0.00220  |0.04745  |    -     |    -     |
| 1664 | 0.00233  |    -     | 0.00218  |0.04743  |    -     |    -     |
| 1665 | 0.00221  |    -     | 0.00210  |0.04748  |    -     |    -     |
| 1666 | 0.00221  |    -     | 0.00215  |0.04724  |    -     |    -     |
| 1667 | 0.00247  |    -     | 0.00228  |0.04737  |    -     |    -     |
| 1668 | 0.00244  |    -     | 0.00224  |0.04166  |    -     |    -     |
| 1669 | 0.00232  |    -     | 0.00214  |0.04539  |    -     |    -     |
| 1670 | 0.00227  |    -     | 0.00208  |0.04730  |    -     |    -     |
| 1671 | 0.00241  |    -     | 0.00219  |0.04696  |    -     |    -     |
| 1672 | 0.00229  |    -     | 0.00215  |0.04725  |    -     |    -     |
| 1673 | 0.00225  |    -     | 0.00209  |0.04728  |    -     |    -     |
| 1674 | 0.00219  |    -     | 0.00206  |0.04677  |    -     |    -     |
| 1675 | 0.00224  |    -     | 0.00209  |0.04729  |    -     |    -     |
| 1676 | 0.00224  |    -     | 0.00214  |0.04558  |    -     |    -     |
| 1677 | 0.00233  |    -     | 0.00227  |0.04748  |    -     |    -     |
| 1678 | 0.00240  |    -     | 0.00219  |0.04593  |    -     |    -     |
| 1679 | 0.00235  |    -     | 0.00222  |0.04077  |    -     |    -     |
| 1680 | 0.00228  |    -     | 0.00209  |0.04310  |    -     |    -     |
| 1681 | 0.00237  |    -     | 0.00226  |0.04752  |    -     |    -     |
| 1682 | 0.00234  |    -     | 0.00218  |0.04746  |    -     |    -     |
| 1683 | 0.00230  |    -     | 0.00220  |0.04729  |    -     |    -     |
| 1684 | 0.00231  |    -     | 0.00219  |0.04137  |    -     |    -     |
| 1685 | 0.00227  |    -     | 0.00219  |0.04747  |    -     |    -     |
| 1686 | 0.00237  |    -     | 0.00221  |0.04747  |    -     |    -     |
| 1687 | 0.00234  |    -     | 0.00221  |0.04746  |    -     |    -     |
| 1688 | 0.00233  |    -     | 0.00218  |0.04128  |    -     |    -     |
| 1689 | 0.00221  |    -     | 0.00207  |0.04741  |    -     |    -     |
| 1690 | 0.00237  |    -     | 0.00229  |0.04741  |    -     |    -     |
| 1691 | 0.00220  |    -     | 0.00213  |0.04748  |    -     |    -     |
| 1692 | 0.00237  |    -     | 0.00220  |0.04742  |    -     |    -     |
| 1693 | 0.00236  |    -     | 0.00220  |0.04747  |    -     |    -     |
| 1694 | 0.00241  |    -     | 0.00221  |0.04537  |    -     |    -     |
| 1695 | 0.00232  |    -     | 0.00217  |0.04745  |    -     |    -     |
| 1696 | 0.00236  |    -     | 0.00219  |0.04744  |    -     |    -     |
| 1697 | 0.00238  |    -     | 0.00221  |0.04503  |    -     |    -     |
| 1698 | 0.00241  |    -     | 0.00220  |0.04741  |    -     |    -     |
| 1699 | 0.00227  |    -     | 0.00222  |0.04267  |    -     |    -     |
| 1700 | 0.00234  |    -     | 0.00217  |0.04746  |    -     |    -     |
| 1701 | 0.00239  |    -     | 0.00226  |0.04224  |    -     |    -     |
| 1702 | 0.00237  |    -     | 0.00216  |0.04722  |    -     |    -     |
| 1703 | 0.00236  |    -     | 0.00219  |0.04621  |    -     |    -     |
| 1704 | 0.00234  |    -     | 0.00217  |0.04744  |    -     |    -     |
| 1705 | 0.00233  |    -     | 0.00221  |0.04744  |    -     |    -     |
| 1706 | 0.00224  |    -     | 0.00208  |0.04734  |    -     |    -     |
| 1707 | 0.00232  |    -     | 0.00218  |0.04744  |    -     |    -     |
| 1708 | 0.00240  |    -     | 0.00227  |0.04747  |    -     |    -     |
| 1709 | 0.00237  |    -     | 0.00225  |0.04746  |    -     |    -     |
| 1710 | 0.00235  |    -     | 0.00215  |0.04744  |    -     |    -     |
| 1711 | 0.00236  |    -     | 0.00220  |0.04733  |    -     |    -     |
| 1712 | 0.00234  |    -     | 0.00215  |0.04744  |    -     |    -     |
| 1713 | 0.00235  |    -     | 0.00220  |0.04745  |    -     |    -     |
| 1714 | 0.00238  |    -     | 0.00218  |0.04746  |    -     |    -     |
| 1715 | 0.00235  |    -     | 0.00221  |0.04753  |    -     |    -     |
| 1716 | 0.00247  |    -     | 0.00224  |0.04085  |    -     |    -     |
| 1717 | 0.00233  |    -     | 0.00218  |0.04279  |    -     |    -     |
| 1718 | 0.00230  |    -     | 0.00223  |0.04738  |    -     |    -     |
| 1719 | 0.00238  |    -     | 0.00218  |0.04747  |    -     |    -     |
| 1720 | 0.00238  |    -     | 0.00228  |0.04742  |    -     |    -     |
| 1721 | 0.00238  |    -     | 0.00221  |0.04457  |    -     |    -     |
| 1722 | 0.00239  |    -     | 0.00226  |0.04743  |    -     |    -     |
| 1723 | 0.00240  |    -     | 0.00222  |0.04372  |    -     |    -     |
| 1724 | 0.00240  |    -     | 0.00221  |0.04216  |    -     |    -     |
| 1725 | 0.00239  |    -     | 0.00223  |0.04746  |    -     |    -     |
| 1726 | 0.00238  |    -     | 0.00224  |0.04744  |    -     |    -     |
| 1727 | 0.00236  |    -     | 0.00227  |0.04747  |    -     |    -     |
| 1728 | 0.00239  |    -     | 0.00219  |0.04264  |    -     |    -     |
| 1729 | 0.00237  |    -     | 0.00211  |0.04561  |    -     |    -     |
| 1730 | 0.00261  |    -     | 0.00239  |0.04747  |    -     |    -     |
| 1731 | 0.00229  |    -     | 0.00211  |0.04751  |    -     |    -     |
| 1732 | 0.00240  |    -     | 0.00221  |0.04747  |    -     |    -     |
| 1733 | 0.00230  |    -     | 0.00219  |0.04339  |    -     |    -     |
| 1734 | 0.00237  |    -     | 0.00216  |0.04649  |    -     |    -     |
| 1735 | 0.00234  |    -     | 0.00221  |0.04750  |    -     |    -     |
| 1736 | 0.00241  |    -     | 0.00228  |0.04742  |    -     |    -     |
| 1737 | 0.00229  |    -     | 0.00213  |0.04735  |    -     |    -     |
| 1738 | 0.00243  |    -     | 0.00223  |0.04759  |    -     |    -     |
| 1739 | 0.00231  |    -     | 0.00210  |0.04739  |    -     |    -     |
| 1740 | 0.00235  |    -     | 0.00226  |0.04754  |    -     |    -     |
| 1741 | 0.00234  |    -     | 0.00221  |0.04736  |    -     |    -     |
| 1742 | 0.00239  |    -     | 0.00224  |0.04748  |    -     |    -     |
| 1743 | 0.00237  |    -     | 0.00220  |0.04747  |    -     |    -     |
| 1744 | 0.00240  |    -     | 0.00222  |0.04742  |    -     |    -     |
| 1745 | 0.00238  |    -     | 0.00223  |0.04749  |    -     |    -     |
| 1746 | 0.00241  |    -     | 0.00226  |0.04747  |    -     |    -     |
| 1747 | 0.00238  |    -     | 0.00216  |0.04746  |    -     |    -     |
